now,cpu.total,value,cpu.system,cpu.idle,cpu.user,mem.percent
2023-08-23 22:02:05 +0100,1.9,1.0,98.1,0.9,4.3
2023-08-23 22:03:05 +0100,1.9,1.0,98.1,0.8,4.3
2023-08-23 22:04:05 +0100,2.4,1.1,97.6,1.2,4.3
2023-08-23 22:05:05 +0100,1.8,1.0,98.2,0.7,4.3
2023-08-23 22:06:05 +0100,1.7,0.9,98.3,0.7,4.3
2023-08-23 22:07:05 +0100,1.9,1.0,98.1,0.7,4.3
2023-08-23 22:08:05 +0100,1.8,1.0,98.2,0.8,4.3
2023-08-23 22:09:05 +0100,0.7,0.4,99.3,0.3,4.3
2023-08-23 22:10:05 +0100,1.5,0.8,98.5,0.6,4.3
2023-08-23 22:11:05 +0100,2.0,1.0,98.0,0.8,4.3
2023-08-23 22:12:05 +0100,1.7,0.9,98.3,0.7,4.3
2023-08-23 22:13:05 +0100,4.6,1.8,95.4,2.6,4.3
2023-08-23 22:14:05 +0100,2.3,1.1,97.7,1.2,4.3
2023-08-23 22:15:05 +0100,2.0,1.1,98.0,0.8,4.3
2023-08-23 22:16:05 +0100,1.7,0.9,98.3,0.7,4.3
2023-08-23 22:17:05 +0100,2.0,0.9,98.0,1.0,4.3
2023-08-23 22:18:05 +0100,1.6,0.8,98.4,0.7,4.3
2023-08-23 22:19:05 +0100,3.0,1.4,97.0,1.5,4.3
2023-08-23 22:20:05 +0100,1.9,0.9,98.1,0.8,4.3
2023-08-23 22:21:05 +0100,0.4,0.3,99.6,0.1,4.3
2023-08-23 22:22:05 +0100,2.6,1.1,97.4,1.3,4.3
2023-08-23 22:23:05 +0100,1.9,1.1,98.1,0.7,4.3
2023-08-23 22:24:05 +0100,2.3,1.0,97.7,1.2,4.3
2023-08-23 22:25:05 +0100,1.7,1.0,98.3,0.7,4.3
2023-08-23 22:26:05 +0100,1.9,0.9,98.1,0.9,4.3
2023-08-23 22:27:05 +0100,2.0,1.1,98.0,0.8,4.3
2023-08-23 22:28:05 +0100,2.0,1.0,98.0,0.8,4.3
2023-08-23 22:29:05 +0100,1.8,1.0,98.2,0.7,4.3
2023-08-23 22:30:05 +0100,1.9,1.0,98.1,0.9,4.3
2023-08-23 22:31:05 +0100,1.8,1.0,98.2,0.7,4.3
2023-08-23 22:32:05 +0100,1.5,0.7,98.5,0.8,4.3
2023-08-23 22:33:05 +0100,1.0,0.5,99.0,0.5,4.3
2023-08-23 22:34:05 +0100,2.2,1.1,97.8,1.1,4.3
2023-08-23 22:35:05 +0100,1.9,1.0,98.1,0.8,4.3
2023-08-23 22:36:05 +0100,1.5,0.8,98.5,0.6,4.3
2023-08-23 22:37:05 +0100,2.0,1.1,98.0,0.8,4.3
2023-08-23 22:38:05 +0100,1.8,1.0,98.2,0.7,4.3
2023-08-23 22:39:05 +0100,2.1,1.1,97.9,0.9,4.3
2023-08-23 22:40:05 +0100,1.7,0.9,98.3,0.7,4.3
