No.,Date/Time,Cost (£),Energy (kWh),Power (kW),Power Factor,Current 1 (amps)
2049,16/04/2024 04:00,0.29,2.93,5.9,-0.98,26.1
2050,16/04/2024 04:30,0.29,2.93,5.9,-0.98,26
2051,16/04/2024 05:00,0.29,2.93,5.9,-0.98,26
2052,16/04/2024 05:30,0.29,2.93,5.9,-0.98,26.2
2053,16/04/2024 06:00,0.29,2.93,5.9,-0.98,26
2054,16/04/2024 06:30,0.29,2.93,5.9,-0.98,26.1
2055,16/04/2024 07:00,0.29,2.93,5.9,-0.98,26.2
2056,16/04/2024 07:30,0.29,2.94,5.9,-0.98,26.4
2057,16/04/2024 08:00,0.29,2.94,5.9,-0.98,26.3
2058,16/04/2024 08:30,0.29,2.94,5.9,-0.98,26.3
2059,16/04/2024 09:00,0.29,2.95,5.9,-0.98,26.3
2060,16/04/2024 09:30,0.29,2.95,5.9,-0.98,26.3
2061,16/04/2024 10:00,0.29,2.94,5.9,-0.98,26.3
2062,16/04/2024 10:30,0.3,2.96,5.9,-0.98,26.4
2063,16/04/2024 11:00,0.29,2.94,5.9,-0.98,26.3
2064,16/04/2024 11:30,0.29,2.94,5.9,-0.98,26.3
2065,16/04/2024 12:00,0.29,2.94,5.9,-0.98,26.2
2066,16/04/2024 12:30,0.29,2.95,5.9,-0.98,26.2
2067,16/04/2024 13:00,0.3,2.95,5.9,-0.98,26.3
2068,16/04/2024 13:30,0.3,2.96,5.9,-0.98,26.3
2069,16/04/2024 14:00,0.3,2.95,5.9,-0.98,26.2
2070,16/04/2024 14:30,0.3,2.97,5.9,-0.98,26.6
2071,16/04/2024 15:00,0.3,2.97,5.9,-0.98,26.8
2072,16/04/2024 15:30,0.29,2.93,5.9,-0.98,26.5
2073,16/04/2024 16:00,0.3,2.98,6,-0.98,26.8
2074,16/04/2024 16:30,0.3,2.96,5.9,-0.98,26.6
2075,16/04/2024 17:00,0.3,2.96,5.9,-0.98,26.7
2076,16/04/2024 17:30,0.29,2.93,5.9,-0.98,26.3
2077,16/04/2024 18:00,0.3,2.97,5.9,-0.98,26.5
2078,16/04/2024 18:30,0.29,2.86,5.7,-0.98,25.4
2079,16/04/2024 19:00,0.27,2.69,5.4,-0.98,23.8
2080,16/04/2024 19:30,0.27,2.7,5.4,-0.98,24.1
2081,16/04/2024 20:00,0.27,2.71,5.4,-0.98,24.4
2082,16/04/2024 20:30,0.27,2.71,5.4,-0.98,24.3
2083,16/04/2024 21:00,0.27,2.68,5.4,-0.98,23.9
2084,16/04/2024 21:30,0.27,2.68,5.4,-0.98,23.9
2085,16/04/2024 22:00,0.27,2.67,5.3,-0.98,23.6
2086,16/04/2024 22:30,0.27,2.67,5.3,-0.98,23.7
2087,16/04/2024 23:00,0.27,2.68,5.4,-0.98,23.8
2088,16/04/2024 23:30,0.27,2.67,5.3,-0.98,23.5
2089,17/04/2024 00:00,0.27,2.67,5.3,-0.98,23.7
2090,17/04/2024 00:30,0.27,2.68,5.4,-0.98,23.8
2091,17/04/2024 01:00,0.27,2.68,5.4,-0.98,23.8
2092,17/04/2024 01:30,0.27,2.68,5.4,-0.98,23.8
2093,17/04/2024 02:00,0.27,2.67,5.3,-0.98,23.7
2094,17/04/2024 02:30,0.27,2.67,5.3,-0.98,23.7
2095,17/04/2024 03:00,0.27,2.68,5.4,-0.98,23.7
2096,17/04/2024 03:30,0.27,2.68,5.4,-0.98,23.7
2097,17/04/2024 04:00,0.27,2.67,5.3,-0.98,23.7
2098,17/04/2024 04:30,0.27,2.67,5.3,-0.98,23.8
2099,17/04/2024 05:00,0.27,2.68,5.4,-0.98,23.9
2100,17/04/2024 05:30,0.27,2.68,5.4,-0.98,23.9
2101,17/04/2024 06:00,0.27,2.67,5.3,-0.98,23.8
2102,17/04/2024 06:30,0.27,2.68,5.4,-0.98,23.9
2103,17/04/2024 07:00,0.27,2.68,5.4,-0.98,23.8
2104,17/04/2024 07:30,0.27,2.68,5.4,-0.98,24
2105,17/04/2024 08:00,0.27,2.68,5.4,-0.98,24.2
2106,17/04/2024 08:30,0.25,2.48,5,-0.97,22.2
2107,17/04/2024 09:00,0.25,2.46,4.9,-0.97,22.1
2108,17/04/2024 09:30,0.25,2.46,4.9,-0.97,22.2
2109,17/04/2024 10:00,0.25,2.46,4.9,-0.97,22.3
2110,17/04/2024 10:30,0.25,2.45,4.9,-0.97,22.1
2111,17/04/2024 11:00,0.25,2.5,5,-0.97,22.6
2112,17/04/2024 11:30,0.24,2.44,4.9,-0.97,22.1
2113,17/04/2024 12:00,0.24,2.45,4.9,-0.97,22.1
2114,17/04/2024 12:30,0.24,2.45,4.9,-0.97,22.1
2115,17/04/2024 13:00,0.24,2.45,4.9,-0.97,22.1
2116,17/04/2024 13:30,0.24,2.45,4.9,-0.97,22
2117,17/04/2024 14:00,0.24,2.45,4.9,-0.97,22
2118,17/04/2024 14:30,0.25,2.48,5,-0.97,22.4
2119,17/04/2024 15:00,0.25,2.48,5,-0.97,22.4
2120,17/04/2024 15:30,0.25,2.48,5,-0.97,22.4
2121,17/04/2024 16:00,0.25,2.47,4.9,-0.97,22.4
2122,17/04/2024 16:30,0.25,2.48,5,-0.97,22.4
2123,17/04/2024 17:00,0.24,2.41,4.8,-0.97,21.7
2124,17/04/2024 17:30,0.24,2.36,4.7,-0.97,21.3
2125,17/04/2024 18:00,0.23,2.32,4.6,-0.97,20.9
2126,17/04/2024 18:30,0.23,2.28,4.6,-0.97,20.4
2127,17/04/2024 19:00,0.23,2.29,4.6,-0.97,20.3
2128,17/04/2024 19:30,0.23,2.29,4.6,-0.97,20.3
2129,17/04/2024 20:00,0.23,2.29,4.6,-0.97,20.5
2130,17/04/2024 20:30,0.23,2.29,4.6,-0.97,20.5
2131,17/04/2024 21:00,0.23,2.28,4.6,-0.97,20.4
2132,17/04/2024 21:30,0.23,2.28,4.6,-0.97,20.3
2133,17/04/2024 22:00,0.23,2.29,4.6,-0.97,20.2
2134,17/04/2024 22:30,0.24,2.38,4.8,-0.97,20.9
2135,17/04/2024 23:00,0.27,2.72,5.4,-0.98,24.2
2136,17/04/2024 23:30,0.27,2.71,5.4,-0.98,24.1
2137,18/04/2024 00:00,0.27,2.73,5.5,-0.98,24.2
2138,18/04/2024 00:30,0.27,2.73,5.5,-0.98,24.2
2139,18/04/2024 01:00,0.27,2.71,5.4,-0.98,24
2140,18/04/2024 01:30,0.27,2.7,5.4,-0.98,23.9
2141,18/04/2024 02:00,0.27,2.69,5.4,-0.98,23.8
2142,18/04/2024 02:30,0.27,2.68,5.4,-0.98,23.6
2143,18/04/2024 03:00,0.27,2.68,5.4,-0.98,23.6
2144,18/04/2024 03:30,0.27,2.68,5.4,-0.98,23.7
2145,18/04/2024 04:00,0.27,2.68,5.4,-0.98,23.7
2146,18/04/2024 04:30,0.27,2.69,5.4,-0.98,23.8
2147,18/04/2024 05:00,0.27,2.68,5.4,-0.98,23.8
2148,18/04/2024 05:30,0.27,2.69,5.4,-0.98,24
2149,18/04/2024 06:00,0.27,2.68,5.4,-0.98,24
2150,18/04/2024 06:30,0.27,2.69,5.4,-0.98,24.1
2151,18/04/2024 07:00,0.27,2.68,5.4,-0.98,24
2152,18/04/2024 07:30,0.27,2.68,5.4,-0.98,24.2
2153,18/04/2024 08:00,0.27,2.68,5.4,-0.98,24.2
2154,18/04/2024 08:30,0.27,2.68,5.4,-0.98,23.9
2155,18/04/2024 09:00,0.28,2.76,5.5,-0.98,24.7
2156,18/04/2024 09:30,0.28,2.85,5.7,-0.98,25.3
2157,18/04/2024 10:00,0.29,2.86,5.7,-0.98,25.5
2158,18/04/2024 10:30,0.3,2.97,5.9,-0.98,26.5
2159,18/04/2024 11:00,0.3,2.97,5.9,-0.98,26.5
2160,18/04/2024 11:30,0.3,2.95,5.9,-0.98,26.4
2161,18/04/2024 12:00,0.3,2.97,5.9,-0.98,26.5
2162,18/04/2024 12:30,0.3,2.98,6,-0.98,26.5
2163,18/04/2024 13:00,0.29,2.93,5.9,-0.98,26
2164,18/04/2024 13:30,0.29,2.86,5.7,-0.98,25.5
2165,18/04/2024 14:00,0.29,2.85,5.7,-0.98,25.4
2166,18/04/2024 14:30,0.28,2.85,5.7,-0.98,25.3
2167,18/04/2024 15:00,0.29,2.85,5.7,-0.98,25.5
2168,18/04/2024 15:30,0.28,2.8,5.6,-0.98,25
2169,18/04/2024 16:00,0.28,2.8,5.6,-0.98,25
2170,18/04/2024 16:30,0.28,2.79,5.6,-0.98,24.9
2171,18/04/2024 17:00,0.28,2.78,5.6,-0.98,24.9
2172,18/04/2024 17:30,0.28,2.81,5.6,-0.98,25
2173,18/04/2024 18:00,0.28,2.82,5.6,-0.98,25.1
2174,18/04/2024 18:30,0.28,2.8,5.6,-0.98,24.9
2175,18/04/2024 19:00,0.28,2.81,5.6,-0.98,24.9
2176,18/04/2024 19:30,0.28,2.84,5.7,-0.98,25.1
2177,18/04/2024 20:00,0.28,2.85,5.7,-0.98,25.1
2178,18/04/2024 20:30,0.26,2.62,5.2,-0.97,23.1
2179,18/04/2024 21:00,0.26,2.56,5.1,-0.98,22.9
2180,18/04/2024 21:30,0.26,2.56,5.1,-0.98,22.9
2181,18/04/2024 22:00,0.25,2.55,5.1,-0.97,22.7
2182,18/04/2024 22:30,0.25,2.55,5.1,-0.97,22.6
2183,18/04/2024 23:00,0.26,2.56,5.1,-0.97,22.7
2184,18/04/2024 23:30,0.26,2.55,5.1,-0.97,22.5
2185,19/04/2024 00:00,0.25,2.5,5,-0.97,22.3
2186,19/04/2024 00:30,0.25,2.49,5,-0.97,22.3
2187,19/04/2024 01:00,0.25,2.47,4.9,-0.97,22.1
2188,19/04/2024 01:30,0.23,2.27,4.5,-0.97,20.3
2189,19/04/2024 02:00,0.23,2.28,4.6,-0.97,20.2
2190,19/04/2024 02:30,0.23,2.29,4.6,-0.97,20.4
2191,19/04/2024 03:00,0.23,2.29,4.6,-0.97,20.4
2192,19/04/2024 03:30,0.23,2.29,4.6,-0.97,20.4
2193,19/04/2024 04:00,0.23,2.29,4.6,-0.97,20.4
2194,19/04/2024 04:30,0.23,2.29,4.6,-0.97,20.4
2195,19/04/2024 05:00,0.23,2.29,4.6,-0.97,20.4
2196,19/04/2024 05:30,0.23,2.29,4.6,-0.97,20.4
2197,19/04/2024 06:00,0.23,2.29,4.6,-0.97,20.4
2198,19/04/2024 06:30,0.23,2.29,4.6,-0.97,20.3
2199,19/04/2024 07:00,0.23,2.29,4.6,-0.97,20.4
2200,19/04/2024 07:30,0.23,2.29,4.6,-0.97,20.5
2201,19/04/2024 08:00,0.23,2.29,4.6,-0.97,20.6
2202,19/04/2024 08:30,0.23,2.3,4.6,-0.97,20.7
2203,19/04/2024 09:00,0.23,2.32,4.6,-0.97,20.8
2204,19/04/2024 09:30,0.23,2.31,4.6,-0.97,20.8
2205,19/04/2024 10:00,0.23,2.31,4.6,-0.97,20.8
2206,19/04/2024 10:30,0.23,2.33,4.7,-0.97,20.8
2207,19/04/2024 11:00,0.23,2.29,4.6,-0.97,20.4
2208,19/04/2024 11:30,0.23,2.29,4.6,-0.97,20.4
2209,19/04/2024 12:00,0.24,2.39,4.8,-0.97,21.3
2210,19/04/2024 12:30,0.25,2.47,4.9,-0.97,22.4
2211,19/04/2024 13:00,0.23,2.27,4.5,-0.97,20.6
2212,19/04/2024 13:30,0.23,2.27,4.5,-0.97,20.5
2213,19/04/2024 14:00,0.23,2.29,4.6,-0.97,20.6
2214,19/04/2024 14:30,0.23,2.33,4.7,-0.97,21
2215,19/04/2024 15:00,0.25,2.48,5,-0.98,22.3
2216,19/04/2024 15:30,0.25,2.5,5,-0.97,22.7
2217,19/04/2024 16:00,0.25,2.5,5,-0.97,22.7
2218,19/04/2024 16:30,0.25,2.5,5,-0.97,22.7
2219,19/04/2024 17:00,0.25,2.5,5,-0.97,22.4
2220,19/04/2024 17:30,0.25,2.5,5,-0.97,22.3
2221,19/04/2024 18:00,0.25,2.5,5,-0.97,22.6
2222,19/04/2024 18:30,0.25,2.46,4.9,-0.97,22
2223,19/04/2024 19:00,0.25,2.45,4.9,-0.97,21.9
2224,19/04/2024 19:30,0.27,2.7,5.4,-0.97,23.9
2225,19/04/2024 20:00,0.27,2.71,5.4,-0.97,24.1
2226,19/04/2024 20:30,0.27,2.7,5.4,-0.97,24.1
2227,19/04/2024 21:00,0.27,2.7,5.4,-0.98,24.2
2228,19/04/2024 21:30,0.27,2.71,5.4,-0.97,24.2
2229,19/04/2024 22:00,0.27,2.71,5.4,-0.97,23.9
2230,19/04/2024 22:30,0.27,2.69,5.4,-0.97,24
2231,19/04/2024 23:00,0.25,2.55,5.1,-0.97,22.6
2232,19/04/2024 23:30,0.25,2.52,5,-0.97,22.3
2233,20/04/2024 00:00,0.25,2.53,5.1,-0.97,22.5
2234,20/04/2024 00:30,0.26,2.55,5.1,-0.97,22.7
2235,20/04/2024 01:00,0.26,2.55,5.1,-0.97,22.7
2236,20/04/2024 01:30,0.26,2.55,5.1,-0.97,22.5
2237,20/04/2024 02:00,0.26,2.56,5.1,-0.97,22.6
2238,20/04/2024 02:30,0.26,2.57,5.1,-0.97,22.7
2239,20/04/2024 03:00,0.26,2.57,5.1,-0.98,22.9
2240,20/04/2024 03:30,0.26,2.58,5.2,-0.98,22.9
2241,20/04/2024 04:00,0.26,2.58,5.2,-0.98,23
2242,20/04/2024 04:30,0.26,2.57,5.1,-0.98,22.9
2243,20/04/2024 05:00,0.26,2.57,5.1,-0.98,23.1
2244,20/04/2024 05:30,0.26,2.57,5.1,-0.97,22.9
2245,20/04/2024 06:00,0.26,2.57,5.1,-0.97,23
2246,20/04/2024 06:30,0.26,2.57,5.1,-0.97,22.9
2247,20/04/2024 07:00,0.25,2.49,5,-0.97,22.2
2248,20/04/2024 07:30,0.24,2.45,4.9,-0.97,22.1
2249,20/04/2024 08:00,0.24,2.45,4.9,-0.97,22
2250,20/04/2024 08:30,0.24,2.44,4.9,-0.97,22
2251,20/04/2024 09:00,0.24,2.44,4.9,-0.97,22.1
2252,20/04/2024 09:30,0.24,2.43,4.9,-0.97,21.8
2253,20/04/2024 10:00,0.24,2.43,4.9,-0.97,21.7
2254,20/04/2024 10:30,0.24,2.44,4.9,-0.97,21.9
2255,20/04/2024 11:00,0.24,2.44,4.9,-0.97,21.9
2256,20/04/2024 11:30,0.24,2.43,4.9,-0.97,22
2257,20/04/2024 12:00,0.24,2.43,4.9,-0.97,21.9
2258,20/04/2024 12:30,0.24,2.43,4.9,-0.97,21.9
2259,20/04/2024 13:00,0.24,2.44,4.9,-0.97,21.9
2260,20/04/2024 13:30,0.24,2.45,4.9,-0.97,22
2261,20/04/2024 14:00,0.25,2.46,4.9,-0.97,22
2262,20/04/2024 14:30,0.25,2.46,4.9,-0.97,22
2263,20/04/2024 15:00,0.25,2.46,4.9,-0.97,22
2264,20/04/2024 15:30,0.25,2.45,4.9,-0.97,22
2265,20/04/2024 16:00,0.25,2.46,4.9,-0.97,22
2266,20/04/2024 16:30,0.25,2.46,4.9,-0.97,22.1
2267,20/04/2024 17:00,0.25,2.45,4.9,-0.97,22.1
2268,20/04/2024 17:30,0.24,2.44,4.9,-0.97,22
2269,20/04/2024 18:00,0.24,2.45,4.9,-0.97,22.1
2270,20/04/2024 18:30,0.25,2.46,4.9,-0.97,22
2271,20/04/2024 19:00,0.25,2.5,5,-0.97,22.3
2272,20/04/2024 19:30,0.25,2.5,5,-0.97,22.4
2273,20/04/2024 20:00,0.25,2.49,5,-0.97,22.3
2274,20/04/2024 20:30,0.25,2.48,5,-0.97,22.1
2275,20/04/2024 21:00,0.25,2.47,4.9,-0.97,21.9
2276,20/04/2024 21:30,0.25,2.45,4.9,-0.97,21.9
2277,20/04/2024 22:00,0.25,2.46,4.9,-0.97,22
2278,20/04/2024 22:30,0.25,2.45,4.9,-0.97,21.9
2279,20/04/2024 23:00,0.25,2.46,4.9,-0.97,22.2
2280,20/04/2024 23:30,0.24,2.45,4.9,-0.97,22
2281,21/04/2024 00:00,0.25,2.45,4.9,-0.97,21.9
2282,21/04/2024 00:30,0.25,2.48,5,-0.97,22.1
2283,21/04/2024 01:00,0.26,2.6,5.2,-0.98,23.2
2284,21/04/2024 01:30,0.26,2.59,5.2,-0.97,23.1
2285,21/04/2024 02:00,0.26,2.59,5.2,-0.97,23.1
2286,21/04/2024 02:30,0.26,2.59,5.2,-0.98,23.1
2287,21/04/2024 03:00,0.26,2.59,5.2,-0.98,23.2
2288,21/04/2024 03:30,0.26,2.59,5.2,-0.98,23.2
2289,21/04/2024 04:00,0.26,2.6,5.2,-0.98,23.2
2290,21/04/2024 04:30,0.26,2.59,5.2,-0.98,23.1
2291,21/04/2024 05:00,0.26,2.6,5.2,-0.98,23.2
2292,21/04/2024 05:30,0.26,2.6,5.2,-0.98,23.3
2293,21/04/2024 06:00,0.26,2.59,5.2,-0.98,23.2
2294,21/04/2024 06:30,0.26,2.59,5.2,-0.97,23.1
2295,21/04/2024 07:00,0.26,2.6,5.2,-0.97,23.3
2296,21/04/2024 07:30,0.26,2.6,5.2,-0.97,23.4
2297,21/04/2024 08:00,0.26,2.6,5.2,-0.97,23.3
2298,21/04/2024 08:30,0.26,2.6,5.2,-0.97,23.3
2299,21/04/2024 09:00,0.26,2.61,5.2,-0.97,23.4
2300,21/04/2024 09:30,0.26,2.61,5.2,-0.97,23.4
2301,21/04/2024 10:00,0.25,2.52,5,-0.97,22.5
2302,21/04/2024 10:30,0.25,2.47,4.9,-0.97,22.1
2303,21/04/2024 11:00,0.25,2.47,4.9,-0.97,22.1
2304,21/04/2024 11:30,0.25,2.47,4.9,-0.97,22.2
2305,21/04/2024 12:00,0.24,2.45,4.9,-0.97,22
2306,21/04/2024 12:30,0.24,2.41,4.8,-0.97,21.6
2307,21/04/2024 13:00,0.24,2.37,4.7,-0.97,21.3
2308,21/04/2024 13:30,0.24,2.35,4.7,-0.97,21.1
2309,21/04/2024 14:00,0.24,2.35,4.7,-0.97,21.1
2310,21/04/2024 14:30,0.23,2.32,4.6,-0.97,20.9
2311,21/04/2024 15:00,0.23,2.32,4.6,-0.97,20.8
2312,21/04/2024 15:30,0.23,2.35,4.7,-0.97,21.1
2313,21/04/2024 16:00,0.27,2.75,5.5,-0.98,24.4
2314,21/04/2024 16:30,0.27,2.73,5.5,-0.98,24.4
2315,21/04/2024 17:00,0.27,2.74,5.5,-0.98,24.5
2316,21/04/2024 17:30,0.27,2.74,5.5,-0.98,24.4
2317,21/04/2024 18:00,0.27,2.73,5.5,-0.98,24.4
2318,21/04/2024 18:30,0.27,2.73,5.5,-0.98,24.3
2319,21/04/2024 19:00,0.27,2.74,5.5,-0.98,24.6
2320,21/04/2024 19:30,0.27,2.74,5.5,-0.98,24.4
2321,21/04/2024 20:00,0.27,2.74,5.5,-0.98,24.4
2322,21/04/2024 20:30,0.27,2.73,5.5,-0.98,24.2
2323,21/04/2024 21:00,0.27,2.73,5.5,-0.98,24.3
2324,21/04/2024 21:30,0.27,2.74,5.5,-0.98,24.2
2325,21/04/2024 22:00,0.27,2.73,5.5,-0.98,24.3
2326,21/04/2024 22:30,0.27,2.72,5.4,-0.98,24.3
2327,21/04/2024 23:00,0.27,2.71,5.4,-0.98,24.2
2328,21/04/2024 23:30,0.27,2.74,5.5,-0.98,24.4
2329,22/04/2024 00:00,0.27,2.74,5.5,-0.98,24.5
2330,22/04/2024 00:30,0.28,2.84,5.7,-0.98,25.3
2331,22/04/2024 01:00,0.29,2.88,5.8,-0.98,25.7
2332,22/04/2024 01:30,0.29,2.89,5.8,-0.98,25.8
2333,22/04/2024 02:00,0.28,2.77,5.5,-0.98,24.6
2334,22/04/2024 02:30,0.27,2.67,5.3,-0.97,23.8
2335,22/04/2024 03:00,0.27,2.7,5.4,-0.97,24
2336,22/04/2024 03:30,0.26,2.59,5.2,-0.97,23
2337,22/04/2024 04:00,0.24,2.35,4.7,-0.97,21
2338,22/04/2024 04:30,0.23,2.31,4.6,-0.97,20.7
2339,22/04/2024 05:00,0.23,2.31,4.6,-0.97,20.9
2340,22/04/2024 05:30,0.23,2.31,4.6,-0.97,20.8
2341,22/04/2024 06:00,0.23,2.3,4.6,-0.97,20.7
2342,22/04/2024 06:30,0.23,2.3,4.6,-0.97,20.9
2343,22/04/2024 07:00,0.23,2.31,4.6,-0.97,20.9
2344,22/04/2024 07:30,0.23,2.31,4.6,-0.97,21
2345,22/04/2024 08:00,0.23,2.31,4.6,-0.97,21
2346,22/04/2024 08:30,0.23,2.31,4.6,-0.97,20.9
2347,22/04/2024 09:00,0.23,2.31,4.6,-0.97,20.9
2348,22/04/2024 09:30,0.23,2.3,4.6,-0.97,21
2349,22/04/2024 10:00,0.23,2.3,4.6,-0.97,20.8
2350,22/04/2024 10:30,0.23,2.3,4.6,-0.97,20.7
2351,22/04/2024 11:00,0.23,2.3,4.6,-0.97,20.7
2352,22/04/2024 11:30,0.23,2.3,4.6,-0.97,20.8
2353,22/04/2024 12:00,0.23,2.29,4.6,-0.97,20.7
2354,22/04/2024 12:30,0.23,2.29,4.6,-0.97,20.7
2355,22/04/2024 13:00,0.23,2.3,4.6,-0.97,20.7
2356,22/04/2024 13:30,0.23,2.32,4.6,-0.97,21.1
2357,22/04/2024 14:00,0.27,2.69,5.4,-0.98,24.3
2358,22/04/2024 14:30,0.31,3.07,6.1,-0.98,27.5
2359,22/04/2024 15:00,0.3,3.02,6,-0.98,27
2360,22/04/2024 15:30,0.31,3.1,6.2,-0.98,27.7
2361,22/04/2024 16:00,0.32,3.16,6.3,-0.98,28.2
2362,22/04/2024 16:30,0.31,3.09,6.2,-0.98,27.4
2363,22/04/2024 17:00,0.31,3.06,6.1,-0.98,27.1
2364,22/04/2024 17:30,0.3,2.99,6,-0.98,26.7
2365,22/04/2024 18:00,0.3,2.96,5.9,-0.98,26.6
2366,22/04/2024 18:30,0.29,2.94,5.9,-0.98,26.3
2367,22/04/2024 19:00,0.29,2.94,5.9,-0.98,26.2
2368,22/04/2024 19:30,0.29,2.95,5.9,-0.98,26.1
2369,22/04/2024 20:00,0.28,2.81,5.6,-0.98,24.9
2370,22/04/2024 20:30,0.28,2.77,5.5,-0.98,24.5
2371,22/04/2024 21:00,0.28,2.75,5.5,-0.98,24.5
2372,22/04/2024 21:30,0.27,2.74,5.5,-0.98,24.4
2373,22/04/2024 22:00,0.27,2.65,5.3,-0.98,23.6
2374,22/04/2024 22:30,0.23,2.34,4.7,-0.97,20.8
2375,22/04/2024 23:00,0.23,2.29,4.6,-0.97,20.6
2376,22/04/2024 23:30,0.23,2.29,4.6,-0.97,20.7
2377,23/04/2024 00:00,0.23,2.35,4.7,-0.97,21.1
2378,23/04/2024 00:30,0.24,2.43,4.9,-0.97,21.7
2379,23/04/2024 01:00,0.24,2.43,4.9,-0.97,21.7
2380,23/04/2024 01:30,0.25,2.47,4.9,-0.97,22
2381,23/04/2024 02:00,0.25,2.51,5,-0.97,22.3
2382,23/04/2024 02:30,0.24,2.44,4.9,-0.97,21.8
2383,23/04/2024 03:00,0.24,2.44,4.9,-0.97,21.9
2384,23/04/2024 03:30,0.24,2.44,4.9,-0.97,21.9
2385,23/04/2024 04:00,0.24,2.43,4.9,-0.97,21.8
2386,23/04/2024 04:30,0.24,2.41,4.8,-0.97,21.5
2387,23/04/2024 05:00,0.24,2.41,4.8,-0.97,21.6
2388,23/04/2024 05:30,0.24,2.4,4.8,-0.97,21.6
2389,23/04/2024 06:00,0.24,2.4,4.8,-0.97,21.3
2390,23/04/2024 06:30,0.24,2.4,4.8,-0.97,21.4
2391,23/04/2024 07:00,0.24,2.41,4.8,-0.97,21.7
2392,23/04/2024 07:30,0.24,2.41,4.8,-0.97,21.8
2393,23/04/2024 08:00,0.24,2.41,4.8,-0.97,21.9
2394,23/04/2024 08:30,0.24,2.42,4.8,-0.97,21.7
2395,23/04/2024 09:00,0.24,2.42,4.8,-0.97,21.8
2396,23/04/2024 09:30,0.24,2.4,4.8,-0.97,21.7
2397,23/04/2024 10:00,0.25,2.48,5,-0.97,22.5
2398,23/04/2024 10:30,0.25,2.47,4.9,-0.97,22.3
2399,23/04/2024 11:00,0.25,2.47,4.9,-0.97,22.2
2400,23/04/2024 11:30,0.25,2.47,4.9,-0.97,22.3
2401,23/04/2024 12:00,0.25,2.45,4.9,-0.97,22.1
2402,23/04/2024 12:30,0.24,2.44,4.9,-0.97,21.8
2403,23/04/2024 13:00,0.25,2.49,5,-0.97,22.5
2404,23/04/2024 13:30,0.27,2.69,5.4,-0.97,24.3
2405,23/04/2024 14:00,0.28,2.75,5.5,-0.98,24.7
2406,23/04/2024 14:30,0.27,2.67,5.3,-0.98,23.9
2407,23/04/2024 15:00,0.27,2.7,5.4,-0.98,24.1
2408,23/04/2024 15:30,0.27,2.74,5.5,-0.98,24.4
2409,23/04/2024 16:00,0.27,2.72,5.4,-0.98,24.2
2410,23/04/2024 16:30,0.27,2.7,5.4,-0.98,24.1
2411,23/04/2024 17:00,0.27,2.68,5.4,-0.98,23.9
2412,23/04/2024 17:30,0.27,2.7,5.4,-0.98,23.9
2413,23/04/2024 18:00,0.29,2.87,5.7,-0.98,25.4
2414,23/04/2024 18:30,0.29,2.88,5.8,-0.98,25.6
2415,23/04/2024 19:00,0.29,2.9,5.8,-0.98,25.9
2416,23/04/2024 19:30,0.29,2.9,5.8,-0.98,25.8
2417,23/04/2024 20:00,0.29,2.88,5.8,-0.98,25.5
2418,23/04/2024 20:30,0.29,2.89,5.8,-0.98,26
2419,23/04/2024 21:00,0.29,2.88,5.8,-0.98,25.8
2420,23/04/2024 21:30,0.29,2.89,5.8,-0.98,25.8
2421,23/04/2024 22:00,0.29,2.88,5.8,-0.98,25.4
2422,23/04/2024 22:30,0.29,2.89,5.8,-0.98,25.8
2423,23/04/2024 23:00,0.29,2.87,5.7,-0.98,25.5
2424,23/04/2024 23:30,0.29,2.88,5.8,-0.98,25.6
2425,24/04/2024 00:00,0.29,2.85,5.7,-0.98,25.4
2426,24/04/2024 00:30,0.31,3.07,6.1,-0.98,27.2
2427,24/04/2024 01:00,0.31,3.06,6.1,-0.98,27.1
2428,24/04/2024 01:30,0.32,3.18,6.4,-0.98,28.1
2429,24/04/2024 02:00,0.33,3.28,6.6,-0.98,28.9
2430,24/04/2024 02:30,0.33,3.27,6.5,-0.98,28.8
2431,24/04/2024 03:00,0.33,3.26,6.5,-0.98,28.8
2432,24/04/2024 03:30,0.33,3.26,6.5,-0.98,28.9
2433,24/04/2024 04:00,0.33,3.27,6.5,-0.98,29
2434,24/04/2024 04:30,0.33,3.26,6.5,-0.99,29
2435,24/04/2024 05:00,0.33,3.28,6.6,-0.98,28.9
2436,24/04/2024 05:30,0.32,3.24,6.5,-0.98,28.7
2437,24/04/2024 06:00,0.32,3.18,6.4,-0.98,28.2
2438,24/04/2024 06:30,0.3,2.97,5.9,-0.98,26.7
2439,24/04/2024 07:00,0.3,2.98,6,-0.98,26.7
2440,24/04/2024 07:30,0.3,2.99,6,-0.98,26.7
2441,24/04/2024 08:00,0.3,2.98,6,-0.98,26.8
2442,24/04/2024 08:30,0.3,2.97,5.9,-0.98,26.5
2443,24/04/2024 09:00,0.3,2.97,5.9,-0.98,26.4
2444,24/04/2024 09:30,0.3,2.99,6,-0.98,26.5
2445,24/04/2024 10:00,0.3,2.96,5.9,-0.98,26.3
2446,24/04/2024 10:30,0.3,2.96,5.9,-0.98,26.3
2447,24/04/2024 11:00,0.3,3.01,6,-0.98,26.7
2448,24/04/2024 11:30,0.3,3.01,6,-0.98,26.8
2449,24/04/2024 12:00,0.3,3,6,-0.98,26.7
2450,24/04/2024 12:30,0.3,2.97,5.9,-0.98,26.4
2451,24/04/2024 13:00,0.32,3.15,6.3,-0.98,28.2
